3200,0.014034557,1.396434,0.46759224,-0.24083896,-0.011387775,-0.05898186,0,0,0
3200,0.01868086,1.3904155,0.4676009,-0.2675118,-0.014335761,-0.0589649,0,0,0
3200,0.02332716,1.3837972,0.4676097,-0.29418135,-0.017283289,-0.058955707,0,0,2
3200,0.027869988,1.378142,0.4578495,-0.25137958,-0.020810805,-0.07055684,0,0,0
3200,0.032413006,1.3718868,0.45785984,-0.2780613,-0.024337262,-0.070535496,0,0,1
3200,0.036865614,1.3650303,0.4465255,-0.30475673,-0.02558985,-0.02505354,0,0,1
3200,0.041243933,1.3575807,0.43719798,-0.3310831,-0.02497011,0.012396019,0,0,2
3200,0.045588206,1.3508959,0.43407232,-0.29709685,-0.024619246,0.007017911,0,0,1
3200,0.049869347,1.3436198,0.42613536,-0.3233527,-0.022673534,0.038918067,0,0,2
3200,0.054163743,1.3372837,0.4275194,-0.2815762,-0.020774838,0.037977725,0,0,1
3200,0.05838833,1.3303494,0.4187666,-0.30813563,-0.017122269,0.07305817,0,0,1
3200,0.06255007,1.3228056,0.41089502,-0.3352266,-0.011898615,0.104482435,0,0,1
3200,0.06662321,1.3146706,0.39978242,-0.36152235,-0.004450467,0.14897634,0,0,1
3200,0.070633605,1.3059369,0.39190072,-0.38815102,0.00457095,0.18044516,0,0,0
3200,0.07464361,1.2966046,0.39187393,-0.41482574,0.01359078,0.18041326,0,0,3
3200,0.07873154,1.2866702,0.401661,-0.44160086,0.020643815,0.14107355,0,0,0
3200,0.08281927,1.2761366,0.4016418,-0.46827355,0.027696602,0.14106831,0,0,2
3200,0.0867547,1.2663724,0.38701093,-0.43410388,0.03415629,0.12920555,0,0,0
3200,0.09068985,1.2560083,0.3869932,-0.46078694,0.04061558,0.12919737,0,0,2
3200,0.0946846,1.2456324,0.3925906,-0.46134803,0.047425948,0.13621975,0,0,1
3200,0.09861574,1.2346543,0.38462073,-0.4882038,0.055829175,0.1680794,0,0,1
3200,0.10245037,1.2230788,0.3725521,-0.51490384,0.066640206,0.21624033,0,0,3
3200,0.10635404,1.210911,0.3812248,-0.54122335,0.075700544,0.18122289,0,0,0
3200,0.11025858,1.1981229,0.38130623,-0.5688512,0.08476102,0.18120952,0,0,2
3200,0.114009954,1.1857301,0.3664283,-0.5513064,0.09337505,0.1722807,0,0,3
3200,0.11784067,1.172754,0.37642843,-0.5771452,0.09996582,0.13181558,0,0,3
3200,0.121749304,1.1591892,0.38622314,-0.6031963,0.10458158,0.09231533,0,0,2
3200,0.12547617,1.1458613,0.3686057,-0.5926477,0.10863033,0.08097496,0,0,1
3200,0.1291317,1.131925,0.3596565,-0.6198296,0.114481784,0.11702905,0,0,3
3200,0.13287887,1.117398,0.37116286,-0.6459246,0.11801935,0.07075138,0,0,3
3200,0.13672237,1.1022877,0.38325778,-0.6716515,0.11910976,0.021807877,0,0,2
3200,0.1403472,1.0880462,0.3618488,-0.63300264,0.11973438,0.012492572,0,0,1
3200,0.14389344,1.0731957,0.3520015,-0.66023433,0.12234242,0.05216071,0,0,2
3200,0.14733152,1.0589677,0.34122252,-0.6325675,0.124914706,0.051445603,0,0,3
3200,0.15086488,1.0441511,0.3531746,-0.658539,0.12507938,0.003293893,0,0,3
3200,0.15447474,1.0287602,0.36279583,-0.6838877,0.123270065,-0.03618608,0,0,2
3200,0.15810594,1.0137026,0.36448377,-0.6691136,0.12191359,-0.027129665,0,0,3
3200,0.16182384,0.9980659,0.3753808,-0.69468427,0.11834058,-0.07145987,0,0,0
3200,0.16554174,0.9818291,0.375381,-0.7213519,0.114767596,-0.071459815,0,0,3
3200,0.16932955,0.964999,0.38415644,-0.74760073,0.10943069,-0.10673775,0,0,0
3200,0.17311744,0.9475694,0.38415682,-0.7742697,0.1040938,-0.10673769,0,0,1
3200,0.1768324,0.9295189,0.37499088,-0.8020049,0.10062462,-0.06938325,0,0,1
3200,0.1804823,0.9108514,0.3668128,-0.8295454,0.09881819,-0.036128566,0,0,2
3200,0.18390016,0.89312524,0.3442059,-0.78767353,0.09641315,-0.04810048,0,0,0
3200,0.18731804,0.87479913,0.34420598,-0.8143406,0.094008125,-0.048100494,0,0,0
3200,0.19073582,0.85587305,0.34420604,-0.84100777,0.09160309,-0.048100453,0,0,3
3200,0.19424257,0.83637,0.35539645,-0.8665244,0.08692658,-0.09353016,0,0,2
3200,0.19783144,0.81775707,0.3628183,-0.8270191,0.08302807,-0.07797032,0,0,1
3200,0.20134363,0.7985427,0.3532086,-0.85385555,0.081052676,-0.03950775,0,0,3
3200,0.2049366,0.77873397,0.36334535,-0.8801772,0.077043384,-0.080185816,0,0,2
3200,0.20839472,0.75952935,0.35019895,-0.8533185,0.07269861,-0.08689559,0,0,1
3200,0.2117835,0.7397292,0.3415243,-0.8798798,0.07008353,-0.052301913,0,0,2
3200,0.21499872,0.7199886,0.32483524,-0.87721646,0.06681039,-0.06546268,0,0,1
3200,0.21814594,0.699644,0.31629178,-0.9041322,0.06525065,-0.031194672,0,0,1
3200,0.22121334,0.6786982,0.30629915,-0.9309448,0.065691404,0.008814929,0,0,3
3200,0.22437248,0.65716,0.31780016,-0.9571686,0.06382288,-0.03737027,0,0,0
3200,0.22753163,0.6350219,0.31780016,-0.9838355,0.061954357,-0.037370276,0,0,3
3200,0.23075342,0.61228055,0.32564706,-1.0105898,0.058519486,-0.06869717,0,0,3
3200,0.23407345,0.58894354,0.33798426,-1.0369734,0.052611906,-0.11815192,0,0,3
3200,0.2374753,0.56502366,0.34825397,-1.062844,0.044634648,-0.15954538,0,0,2
3200,0.24096403,0.5411935,0.35644802,-1.0589135,0.03715454,-0.1496023,0,0,3
3200,0.24452142,0.51675874,0.36505467,-1.0857824,0.027954867,-0.18399332,0,0,3
3200,0.24815759,0.4917356,0.37494904,-1.1119645,0.016769389,-0.22370978,0,0,1
3200,0.25171795,0.46610227,0.3654333,-1.1391816,0.00749291,-0.18552992,0,0,0
3200,0.2552783,0.4398702,0.3654334,-1.1658555,-0.001783543,-0.18552883,0,0,1
3200,0.25876617,0.41304195,0.35634243,-1.1923909,-0.009239218,-0.14911367,0,0,2
3200,0.2624302,0.3865248,0.37315875,-1.178599,-0.01590543,-0.13332388,0,0,3
3200,0.26617232,0.3594047,0.38294542,-1.2054526,-0.0245324,-0.17253944,0,0,1
3200,0.26984006,0.3316789,0.37361756,-1.2323841,-0.031294312,-0.13523808,0,0,2
3200,0.273347,0.30430207,0.35838002,-1.2169296,-0.03889073,-0.15192842,0,0,1
3200,0.27675897,0.27633893,0.34647134,-1.2429518,-0.04409451,-0.10407563,0,0,0
3200,0.280171,0.24777618,0.3464712,-1.2696207,-0.04929827,-0.10407541,0,0,2
3200,0.28377265,0.21942395,0.36466718,-1.2602509,-0.053748786,-0.08901049,0,0,1
3200,0.2873122,0.19047369,0.35688406,-1.2867864,-0.05664022,-0.057828587,0,0,3
3200,0.2909341,0.16092704,0.3671878,-1.3133814,-0.06159023,-0.099000074,0,0,1
3200,0.2944909,0.1307971,0.35902292,-1.3392508,-0.064889565,-0.06598679,0,0,0
3200,0.29804772,0.10006722,0.3590228,-1.3659185,-0.068188906,-0.06598676,0,0,0
3200,0.30160457,0.068737514,0.35902274,-1.392586,-0.07148823,-0.06598667,1,0,1
3200,0.30446252,0.038302384,0.26951146,-1.3525944,-0.05750282,0.27710113,1,0,2
3201,-0.004270363,1.4066584,-0.4325544,-0.18941048,0.004955026,0.09797995,0,0,2
3201,-0.008611679,1.4032857,-0.43870622,-0.14991616,0.00947989,0.09050654,0,0,1
3201,-0.013012981,1.399322,-0.44622725,-0.17621496,0.015506255,0.12053827,0,0,1
3201,-0.017505456,1.3947644,-0.45765758,-0.20267545,0.023818169,0.16625366,0,0,1
3201,-0.022087097,1.3896065,-0.46882987,-0.22944073,0.034363337,0.21092322,0,0,3
3201,-0.026601601,1.3838627,-0.46038556,-0.2555086,0.043199867,0.1767468,0,0,0
3201,-0.03111639,1.3775201,-0.46040988,-0.28218266,0.05203619,0.17674303,0,0,0
3201,-0.035631467,1.370578,-0.4604351,-0.308857,0.060870755,0.17670766,0,0,3
3201,-0.04007225,1.3630491,-0.45109946,-0.33492288,0.06781651,0.13892797,0,0,1
3201,-0.044601917,1.3549159,-0.462229,-0.36192158,0.076992504,0.183537,0,0,3
3201,-0.049047183,1.3461956,-0.4516117,-0.38794643,0.08401926,0.14054802,0,0,0
3201,-0.053492736,1.336876,-0.45162997,-0.41461936,0.09104631,0.14055386,0,0,2
3201,-0.05786257,1.327757,-0.44464818,-0.40577075,0.098658025,0.15224841,0,0,2
3201,-0.062325478,1.3194053,-0.45393738,-0.37170428,0.1062552,0.15195754,0,0,2
3201,-0.06676064,1.3118464,-0.45175928,-0.33655688,0.11444551,0.1638209,0,0,2
3201,-0.07140265,1.304628,-0.47178808,-0.32140532,0.122006014,0.15122369,0,0,2
3201,-0.076215364,1.2974198,-0.48829994,-0.32094815,0.12900312,0.13995478,0,0,1
3201,-0.08111496,1.2895949,-0.49919492,-0.3485999,0.13820818,0.18411787,0,0,2
3201,-0.08625536,1.2818104,-0.52240956,-0.3467758,0.14657126,0.16727698,0,0,3
3201,-0.09130506,1.2734463,-0.5110052,-0.37233707,0.15260789,0.12074332,0,0,2
3201,-0.096596815,1.2656765,-0.5346587,-0.34589908,0.15809268,0.10970577,0,0,0
3201,-0.10188875,1.2573068,-0.5346706,-0.37258136,0.1635767,0.10969038,0,0,1
3201,-0.10724487,1.2483189,-0.54272705,-0.4002559,0.17071114,0.14270124,0,0,3
3201,-0.1125371,1.2387528,-0.53467077,-0.42579523,0.17617662,0.109319806,0,0,3
3201,-0.11774387,1.2285997,-0.5239664,-0.45164788,0.17947434,0.0659604,0,0,0
3201,-0.12294817,1.2178253,-0.52371746,-0.47925684,0.1827721,0.06595509,0,0,2
3201,-0.12820807,1.2073087,-0.5295004,-0.46784988,0.18629725,0.07050301,0,0,0
3201,-0.13346796,1.196192,-0.5295001,-0.4945176,0.18982242,0.07050295,0,0,0
3201,-0.13872795,1.1844755,-0.5294998,-0.5211853,0.19334754,0.0705029,0,0,1
3201,-0.14405164,1.1721439,-0.53750145,-0.548752,0.19851057,0.10326044,0,0,2
3201,-0.1493968,1.1599028,-0.5399569,-0.5447892,0.20399617,0.109711885,0,0,1
3201,-0.15483722,1.1470346,-0.5519287,-0.5730285,0.21194987,0.15907405,0,0,1
3201,-0.16036625,1.1335496,-0.5629994,-0.6008131,0.22215962,0.20419522,0,0,2
3201,-0.16618557,1.1204695,-0.5913897,-0.5827951,0.23174159,0.19163899,0,0,1
3201,-0.17207098,1.1067665,-0.59967667,-0.6108158,0.24305609,0.22628984,0,0,3
3201,-0.17788382,1.0924966,-0.5904871,-0.63576335,0.2524276,0.18743029,0,0,0
3201,-0.18369684,1.077628,-0.59048444,-0.66243714,0.26179907,0.18742916,0,0,2
3201,-0.1898365,1.0633025,-0.62259805,-0.6382595,0.27062243,0.17646736,0,0,1
3201,-0.19604167,1.048357,-0.6307801,-0.6661719,0.28115025,0.21055643,0,0,3
3201,-0.20216922,1.0328515,-0.6209305,-0.6907319,0.28956172,0.16822957,0,0,1
3201,-0.20837507,1.016704,-0.6308311,-0.7197314,0.3001251,0.21126767,0,0,3
3201,-0.21449189,0.99999875,-0.6195571,-0.7441012,0.30827475,0.16299309,0,0,0
3201,-0.2206089,0.98269457,-0.61955464,-0.7707731,0.31642437,0.16299236,0,0,0
3201,-0.22672606,0.964791,-0.619552,-0.7974451,0.32457396,0.16299161,0,0,3
3201,-0.2327756,0.9463244,-0.61098766,-0.82210505,0.33085594,0.12563947,0,0,0
3201,-0.23882528,0.92725825,-0.6109861,-0.8487747,0.33713785,0.12563913,0,0,1
3201,-0.2449511,0.90756315,-0.6205081,-0.8772132,0.34544045,0.16605194,0,0,0
3201,-0.25107712,0.8872689,-0.6205052,-0.90388525,0.35374302,0.16605116,0,0,3
3201,-0.2571227,0.8664242,-0.61029184,-0.92785823,0.359774,0.12061928,0,0,1
3201,-0.26323715,0.84494793,-0.61892176,-0.956397,0.3676713,0.15794642,0,0,3
3201,-0.2692638,0.82292706,-0.6077603,-0.98002476,0.3730698,0.107969716,0,0,2
3201,-0.27536598,0.8010053,-0.6157394,-0.97575164,0.37892824,0.117169514,0,0,3
3201,-0.28140754,0.7785078,-0.608147,-1.0009558,0.38316998,0.084834315,0,0,1
3201,-0.28752246,0.755366,-0.6174249,-1.0301306,0.38948923,0.12638491,0,0,2
3201,-0.29373568,0.73224205,-0.62752485,-1.0294386,0.39611098,0.1324348,0,0,3
3201,-0.2998818,0.7085584,-0.6190163,-1.0538486,0.4008317,0.09441455,0,0,2
3201,-0.30625707,0.6857088,-0.642624,-1.016986,0.40630135,0.1093928,0,0,0
3201,-0.31263247,0.6622596,-0.6426225,-1.043655,0.41177097,0.10939256,0,0,3
3201,-0.31894976,0.6382523,-0.6352182,-1.0680104,0.41553202,0.07522095,0,0,1
3201,-0.3253538,0.6135954,-0.6461543,-1.0975661,0.4217372,0.12410332,0,0,0
3201,-0.33175802,0.5883389,-0.6461523,-1.1242357,0.42794234,0.12410287,0,0,2
3201,-0.3383678,0.56366587,-0.667289,-1.0985135,0.43479633,0.13707978,0,0,3
3201,-0.3449176,0.5384297,-0.6596936,-1.1230806,0.43993667,0.10280651,0,0,1
3201,-0.35154456,0.5125486,-0.66940516,-1.1523899,0.44726154,0.14649722,0,0,0
3201,-0.3581718,0.48606822,-0.66940224,-1.1790606,0.4545864,0.14649664,0,0,2
3201,-0.36517635,0.46027422,-0.7072657,-1.1486365,0.46208447,0.14996204,0,0,1
3201,-0.37225923,0.43383244,-0.7170991,-1.1781474,0.4718239,0.19478819,0,0,3
3201,-0.37925768,0.40685764,-0.7063153,-1.201097,0.47900105,0.14354314,0,0,0
3201,-0.38625637,0.37928346,-0.7063123,-1.2277673,0.4861782,0.14354262,0,0,1
3201,-0.3933405,0.35105217,-0.71705604,-1.2577997,0.49585125,0.19346102,0,0,2
3201,-0.4008537,0.32325184,-0.7597069,-1.2386253,0.5052908,0.18879078,0,0,3
3201,-0.40828627,0.2949237,-0.7493685,-1.2612953,0.51218736,0.13793167,0,0,1
3201,-0.41579047,0.26594153,-0.75839645,-1.2911172,0.5212437,0.18112761,0,0,0
3201,-0.42329502,0.2363602,-0.75839126,-1.3177897,0.5303,0.18112664,0,0,0
3201,-0.43079996,0.20617992,-0.75838614,-1.3444623,0.5393563,0.18112573,0,0,1
3201,-0.4383646,0.17534174,-0.76600474,-1.374434,0.5503628,0.22013052,0,1,3
3201,-0.4409117,0.16087618,-0.28242582,-0.6551211,0.58896005,0.7792578,0,1,3
3201,-0.4440361,0.14619313,-0.32089525,-0.6563877,0.5990381,0.20156117,0,1,2
3201,-0.44660348,0.13752924,-0.17893599,-0.3578203,0.49948233,-1.9227585,0,1,2
3201,-0.44986162,0.12983316,-0.22814663,-0.31117985,0.39168158,-2.148192,0,1,3
3201,-0.4530762,0.121712215,-0.21674128,-0.33629325,0.28167593,-2.2005577,0,1,0
3201,-0.45629954,0.11311742,-0.21550167,-0.36534855,0.17326678,-2.1682816,0,0,2
3201,-0.45967254,0.10488554,-0.22832401,-0.35701224,0.06478602,-2.1697106,0,0,2
3201,-0.4631239,0.09679056,-0.23522134,-0.35884622,-0.04383444,-2.1725042,0,0,0
3202,0.007366657,1.4095125,0.74614674,-0.06257934,-0.008529316,-0.16901341,0,0,1
3202,0.014636803,1.4075296,0.7330039,-0.08817363,-0.014447165,-0.11836723,0,0,3
3202,0.021966552,1.4049397,0.7404609,-0.11520057,-0.021854978,-0.14817032,0,0,0
3202,0.029296398,1.4017503,0.74048406,-0.14187585,-0.029260665,-0.14812753,0,0,1
3202,0.036541652,1.3979552,0.7298566,-0.16878481,-0.034533516,-0.105467066,0,0,3
3202,0.043865107,1.3935595,0.73966426,-0.19554612,-0.04177016,-0.14474633,0,0,1
